time_ps,atom_index,full_lj_displacement_nm,full_lj_native_velocity_nm_per_ps,continuous_k2_displacement_nm,continuous_k2_native_velocity_nm_per_ps,unprojected_be_displacement_nm,unprojected_be_native_velocity_nm_per_ps,relifted_be_displacement_nm,relifted_be_native_velocity_nm_per_ps
0.124,2,0.00034523994730000087,0.010448405155749844,0.00034295290585716504,0.010378269475640932,0.0003702901584763604,0.010651894104383268,0.00037041276498319433,0.010657834853998053
0.126,0,0.005638619021466346,-0.056687924369382525,0.00564659065239956,-0.05674070341339172,0.005634695891229229,-0.05594461036253247,0.005645092526585462,-0.05572263265959723
0.126,1,0.003994800863515138,0.04579465211445483,0.003989259397847547,0.045920423469327794,0.003972827718991849,0.0448514947112446,0.003962295988863457,0.04462327287564996
0.126,2,0.0003665801150185185,0.0108932722549277,0.00036414994975294076,0.010820279944063786,0.000392476389778936,0.011093115651287766,0.0003926114845510887,0.01109935978394717
0.128,0,0.005525052205888379,-0.056874686413095725,0.005532913870586175,-0.05693182357795489,0.0055224419731613366,-0.056126959033946,0.005533288231981352,-0.055902147302055165
0.128,1,0.004086128773855277,0.04552757154955439,0.00408084613474854,0.045660580004435875,0.004061996111551656,0.04458419627990426,0.004051001688015163,0.044352849575853885
0.128,2,0.00038881902025634553,0.011347114863541336,0.00038623999466533016,0.01127124357351887,0.0004155619152870193,0.01154276275404163,0.0004157100800034911,0.011549297726201188
0.13,0,0.005411137051010202,-0.05703628612174795,0.005418880338461683,-0.05709747368269739,0.005409873113116208,-0.05628443002256417,0.00542117403192911,-0.05605710002612113
0.13,1,0.00417688850578057,0.04522652593843812,0.004171878879996421,0.04536648062198556,0.004150563663904084,0.04428377617621339,0.004139100960460184,0.044049636222510256
0.13,2,0.00041197444320922974,0.011809760183309833,0.00040924078154194125,0.011730993060711688,0.0004395632229797206,0.01200065384635066,0.00043972500761071265,0.012007463803610799
0.132,0,0.005296923742227722,-0.05717286503788513,0.0053045408714174945,-0.05723778093466315,0.005297038789835197,-0.05641716164050557,0.00530879874961898,-0.05618764115506614
0.132,1,0.004267012451122368,0.04489184143463236,0.004262289423408721,0.0450384313703309,0.004238464794396317,0.04395056524611682,0.004226528918782749,0.043713979161281606
0.132,2,0.0004360638066499119,0.012281023603252781,0.00043316970517383134,0.012199349564332095,0.00046449641576849787,0.012466596394388622,0.0004646723315982815,0.012473661993784461
0.134,0,0.005182462168357578,-0.05728457814036653,0.005189946015666114,-0.05735288725136728,0.005183988177866948,-0.05652530598412493,0.005196210881469202,-0.056293934074888606
0.134,1,0.004356433679253266,0.044523869353663384,0.004352010193138647,0.044676764468432655,0.004325634632351629,0.043584918977655096,0.0043132214164407065,0.043346248828979396
0.134,2,0.0004611041523891575,0.012760708786703155,0.0004580437911952864,0.01267612278293449,0.0004903771897814374,0.012940387006469701,0.0004905677020900997,0.01294768524590914
0.136,0,0.005067801895122578,-0.05737159348405868,0.0050751460191493505,-0.05744294893012484,0.005070770120656583,-0.056609028605183104,0.005083458571722127,-0.05637615487353757
0.136,1,0.004445085986955907,0.044122985711913504,0.004440974307598892,0.04428183788485079,0.004412009066452613,0.04318721705049132,0.004399115094966482,0.042946839262887435
0.136,2,0.0004871121179215175,0.013248607772145185,0.0004838796732518039,0.013161111045273918,0.0005172208128908207,0.013421811554691652,0.0005174263333113998,0.01342931561065007
0.138,0,0.004952992139358883,-0.057434091836542814,0.004960190803116803,-0.057508136308549215,0.0049574331043062145,-0.05666850817518474,0.00497058958777001,-0.05643449197605847
0.138,1,0.004532903947355279,0.043689590748514626,0.004529115626521984,0.04385403489538829,0.0044975247921859125,0.04275786286664935,0.004484147430152389,0.04251616759295356
0.138,2,0.000514103913285841,0.0137445010880282,0.0005106935703612588,0.013654101413160794,0.0005450421035078912,0.013910645308535263,0.0005452629820776098,0.01391832438310485
0.14,0,0.004838081743959782,-0.057472266312350515,0.0048451299343916015,-0.0575486334169145,0.004844025232019164,-0.05670393614352528,0.004857651296217277,-0.05646914577636607
0.14,1,0.004619822957865452,0.043224108430515475,0.00461636880111511,0.043393763620035115,0.004582119358312186,0.04229728306313739,0.0045682567771875935,0.042054673517602635
0.14,2,0.0005420952981747674,0.014248157881835047,0.0005385012644933353,0.014154869796879231,0.0005738554096686666,0.014406653080387752,0.0005740919265951363,0.014414472258763373
0.14200000000000002,0,0.0047231191535544,-0.05748632200550973,0.004730012598338981,-0.057564637623076974,0.004730594199238994,-0.056715516390084854,0.004744690639684611,-0.056480328266332584
0.14200000000000002,1,0.004705779287128784,0.042726985942230865,0.004702669323268682,0.042901456539881144,0.004665731212326477,0.04180592700714556,0.004651382414715456,0.041562818763931454
0.14200000000000002,2,0.0005711015593168181,0.014759336063278882,0.0005673180783923838,0.014663181083195665,0.0006036745884345449,0.014909589382939141,0.0006039269455999387,0.014917509502401062
0.14400000000000002,0,0.004608152390905585,-0.05747647562132866,0.004614887572551876,-0.05755635927065079,0.004617187269493191,-0.056703464872901704,0.00463175411435889,-0.056468262662861396
0.14400000000000002,1,0.004790710120946596,0.04219869316015057,0.004787953573779277,0.04237756999468483,0.0047482997448755155,0.041284266274519525,0.004733464587781564,0.0410410865330527
0.14400000000000002,2,0.0006011374881478202,0.015277782461178106,0.000597158853668892,0.015178789275965781,0.0006345129856313089,0.01541919859838203,0.0006347812978595559,0.01542717612980862
0.146,0,0.004493229034062803,-0.05744295510741534,0.0044998032012663345,-0.05752402131113056,0.004503851250950088,-0.05666800927155084,0.004518887748291694,-0.05643318303359795
0.146,1,0.00487455360711446,0.04163972211256809,0.004872158869548947,0.04182258366180187,0.004829765333099965,0.040732794112224406,0.004814444549644284,0.04048998093136061
0.146,2,0.0006322173588227366,0.015803232994847257,0.0006280379291847633,0.015701437649328503,0.0006663834159499614,0.015935215159326284,0.0006666677020640303,0.01594320210223727
0.148,0,0.004378396194247785,-0.057385999284934416,0.004384807370518153,-0.05746785893065066,0.004390632473696395,-0.05660938862684606,0.004406137080447877,-0.05637533392190952
0.148,1,0.004957248899171025,0.04105058642558948,0.004955223509724348,0.04123700001719417,0.004910069382871015,0.04015202488552483,0.004894264602421276,0.039910026388495556
0.148,2,0.0006643549065811887,0.016335412859344953,0.0006599691197575429,0.016230858913456297,0.0006992981434326036,0.016457363741321077,0.0006995983171308582,0.016465307533413888
0.15,0,0.004263700494472026,-0.05730585748059614,0.004269947484050805,-0.057388119172065384,0.0042775767677414485,-0.056527852977474306,0.004293547140504389,-0.05629496997174405
0.15,1,0.005038736199035791,0.04043182075603862,0.005037086820740576,0.04062134377925424,0.004989154369892249,0.039542493510616665,0.004972868136546851,0.039301767062787894
0.15,2,0.0006975633064921827,0.01687403672455754,0.0006929656952086618,0.01676677539281096,0.0007332688623663184,0.01698535946685749,0.0007335847229487705,0.01699320290895608
0.152,0,0.004149188048889438,-0.05720278915982687,0.004155270439983301,-0.05728506055302836,0.004164729441753126,-0.05642366299416108,0.0041811624293984755,-0.056192355552957145
0.152,1,0.005118956798499096,0.039783980211728846,0.0051176892002360985,0.03997616133619427,0.005066963879639159,0.03890475487345521,0.0050501996690167795,0.038665766234964045
0.152,2,0.0007318551526114665,0.017418808948098035,0.000727040359780642,0.017308899216833904,0.0007683066786077298,0.017518908120705744,0.0007686379015847567,0.01752658931799302
0.154,0,0.004034904442892196,-0.0570770635614987,0.004040822608245345,-0.057158952680741164,0.004052135262529217,-0.056297089611954274,0.00406902690062313,-0.05606776438767265
0.154,1,0.005197853119518869,0.03910763975940368,0.0051969721598066594,0.03930202015776163,0.005143442646110224,0.03823938323553254,0.0051262048803985775,0.03800260569089904
0.154,2,0.0007672424375889361,0.017969423802095034,0.0007622052319480385,0.017856932522979343,0.0008044220913605729,0.018057706376421612,0.0008047682189783039,0.018065158696773522
0.156,0,0.003920894713928345,-0.0569289593348969,0.003926649808785771,-0.057010075864032186,0.003939838435206816,-0.0561484136612011,0.0039571839422666896,-0.055921479178219255
0.156,1,0.005275368753335449,0.038403393621551166,0.005274878366567572,0.03859950819205406,0.005218536589364951,0.03754697162736335,0.005200830650586978,0.03731288509420011
0.156,2,0.0008037365327362074,0.01852556571334575,0.0007984718246467015,0.018410567671977934,0.0008416249754282482,0.018601442033837637,0.0008419854071463421,0.018608594084019048
0.158,0,0.003807203333031364,-0.056758764179390186,0.0038127972905589434,-0.05683872072341592,0.003827882584211256,-0.05597792549777957,0.0038456763597923675,-0.05575379123716123
0.158,1,0.0053514484983914964,0.03767185466285109,0.005351351683495414,0.03786923324821816,0.005292192851825839,0.03682813123044425,0.005274025093285789,0.03659722134940547
0.158,2,0.0008413481685771406,0.019086909516539116,0.000835851025945686,0.01896948747519757,0.0008799245639629187,0.01914979426733521,0.0008802985469218535,0.01915656988775567
0.16,0,0.003693874187085882,-0.05656677448689827,0.003699309711292533,-0.0566451877997711,0.003716310734944995,-0.055785924633130986,0.003734546359552536,-0.05556500011991641
0.16,1,0.005426038396978367,0.036913653765989055,0.005426337208521656,0.03711182236582409,0.005364359833322753,0.03608349074845608,0.0053457375891989515,0.035856247956580725
0.16,2,0.0008800874159357519,0.019653120720909235,0.0008743530801858532,0.01953336543394682,0.0009193294317322683,0.019702433884674787,0.0009197160512485246,0.019708752163335612
0.162,0,0.0035809505617983685,-0.05635329498781863,0.003586231118038791,-0.0564297871622626,0.0036051652962157455,-0.05557271936462473,0.0036238355330316767,-0.05535541326042966
0.162,1,0.005499085770637407,0.036129439198270205,0.005499781312352374,0.0363279211717169,0.005434987224859717,0.035313695768482256,0.00541591881791514,0.03509061435809315
0.162,2,0.0009199636675642264,0.020223855789548432,0.0009139875696088774,0.020101865990545517,0.0009598474789245529,0.020259023596142345,0.0009602456490531976,0.020264798902336435
0.164,0,0.0034684751253663913,-0.05611863840072377,0.003473604928510223,-0.056192838016117824,0.003494488043402205,-0.05533862640677019,0.0035135848418109896,-0.055125345610343816
0.164,1,0.00557053925429908,0.03531987596956552,0.005571631674989822,0.03551819322515218,0.005504026041085754,0.03451940811301835,0.0054845207884718205,0.03430098527834031
0.164,2,0.0009609856203345295,0.02079876243115826,0.0009547633964999978,0.020674644790965445,0.0010014859155120564,0.0208192182937517,0.0010018943697172043,0.020824360332003425
0.166,0,0.003356489912845909,-0.055863125086096824,0.003361473913199364,-0.055934668310852545,0.0033843201023546583,-0.055083970523773,0.0034038346032468194,-0.05487511928208493
0.166,1,0.00564034882912644,0.03448564518207832,0.005641837320933237,0.034683319352029056,0.005571428651452852,0.03370130518354914,0.005551496868586233,0.03348804005720582
0.166,2,0.001003161258027652,0.021377479904018507,0.0009966887658674432,0.021251348958823295,0.0010442512461925038,0.02138266534022371,0.001044668528166962,0.021387079224879018
0.168,0,0.003245036311219663,-0.05558708270433579,0.003249880178281169,-0.05565561434952451,0.003274701934026827,-0.05480908416391534,0.0032946244768543155,-0.05460506319625161
0.168,1,0.005708465854021833,0.03362744337231995,0.005710348653037879,0.03382399696903761,0.005637148810045792,0.032860079296469974,0.005616801812542252,0.03265247197800931
0.168,2,0.001046497834758505,0.02195963933201584,0.001039771168680996,0.02183161738048672,0.0010881492559273946,0.02194900486744522,0.0010885737106034465,0.0219525912182422
0.17,0,0.0031341550451364406,-0.0552908458784557,0.003138865149295393,-0.05535602039957516,0.0031656733198343855,-0.054514307096220856,0.00318599345138697,-0.05431551273367249
0.17,1,0.005774843095829978,0.03274598184643708,0.005777117485012983,0.03294093939854164,0.00570114168407005,0.0319964370121277,0.005680391787723676,0.03179498759071221
0.17,2,0.0010910018590335828,0.02254486403201863,0.0010840173656916675,0.022415081001033343,0.0011331849960955803,0.02251787008409301,0.001133614760889367,0.0225205251429602
0.17200000000000001,0,0.0030238861633061246,-0.05497475586175387,0.0030284695556052547,-0.05503623830580112,0.0030572733477346944,-0.05419998604984533,0.003077979832602032,-0.05400680939246925
0.17200000000000001,1,0.0058394347582361806,0.031841986009648285,0.005842097072540878,0.03203487517501906,0.005763363880985561,0.031111098457754807,0.005742224399785943,0.030916306031133725
0.17200000000000001,2,0.0011366790784576954,0.023132769852105595,0.0011294333718539116,0.023001363130781875,0.0011793627712797614,0.023088887592090372,0.001179795767612038,0.023090503361335432
0.17400000000000002,0,0.002914269025576864,-0.0546391602104365,0.0029187334156275846,-0.05469662710597741,0.002949540399021466,-0.053866474356614506,0.0029706212317011597,-0.053679300450436035
0.17400000000000002,1,0.005902196509267819,0.030916194689636113,0.005905242143001237,0.03110654734388327,0.005823773474275696,0.030204796645067148,0.005802258716459792,0.03001715833692421
0.17400000000000002,2,0.0011835344651553172,0.0237229655208004,0.001176024441371223,0.023590079762093954,0.0012266861267028557,0.023661677711547206,0.0012271200518390616,0.02366214211351173
0.176,0,0.0028053422906538623,-0.05428441246160964,0.002809696022828662,-0.05433755264963367,0.0028425121358272476,-0.053514131597109486,0.002863954554435119,-0.05333333863302034
0.176,1,0.005963085507453857,0.029969359455255754,0.0059665089237860396,0.030156712753508536,0.005882330027842276,0.029278276783291368,0.00586045528998186,0.029098286761034188
0.176,2,0.0012315722018922818,0.024315053006353896,0.0012237950533853436,0.02418083989612494,0.0012751578363304915,0.02423585481381796,0.0012755901555830335,0.024235051871986046
0.178,0,0.002697143904450151,-0.05391087181677415,0.0027013959324789375,-0.0539593872204631,0.0027362254893258894,-0.05314332325067935,0.002758015990860792,-0.052969281787163675
0.178,1,0.006022060426634366,0.029002243931095614,0.006025855169192472,0.0291861413412807,0.005938994619019044,0.028332295588383304,0.0059167761781486776,0.028160444083408634
0.178,2,0.0012807956689154833,0.024908627885678554,0.0012727488983286363,0.024773245879182205,0.0013247798916550832,0.024811027662295888,0.0013252078309905432,0.02480883770375495
0.18,0,0.0025897110890647735,-0.05351890283094828,0.002593870949158926,-0.053562509162821875,0.0026307166486264112,-0.05275442034973906,0.0026528410057383217,-0.05258749256123498
0.18,1,0.006079081479395762,0.02801562310846438,0.006083240185882636,0.02819561541449207,0.005993729860197427,0.02736762058919212,0.00597118496399193,0.027204392921625697
0.18,2,0.0013312074315394655,0.025503279722483917,0.0013228888649584839,0.02536689374832961,0.001375553491176177,0.025386799760546797,0.0013759740302697616,0.0253830996396092
0.182,0,0.0024830803323888134,-0.05310887510751224,0.0024871581150076464,-0.05314730251275384,0.0025260210503490334,-0.05234779913868882,0.002548464329555795,-0.05218833809126363
0.182,1,0.006134110439095235,0.027010282653284236,0.006138624856900574,0.027185928926895347,0.0060464999190600645,0.026385029431318038,0.006023646774074306,0.026230905041188676
0.182,2,0.001382809228515953,0.02609859245422801,0.0013742170280918269,0.0259613735858583,0.0014274790305909182,0.02596276970737065,0.0014278888963699117,0.025957433050074866
0.184,0,0.0023772873783203087,-0.052681162998923954,0.002381293698704139,-0.05271415663395166,0.0024221733688734952,-0.051923840737769,0.0024449199501684867,-0.05177218969365416
0.184,1,0.006187110660487363,0.02598701821166348,0.006191971664238727,0.02615788675172658,0.00609727053741887,0.02538530917940331,0.006074128295406643,0.02524076066616851
0.184,2,0.00143560196119233,0.026694144787260485,0.0014267346370571813,0.026556269882224866,0.0014805560937076496,0.02653853155836557,0.0014809517544248827,0.026531429027485565
0.186,0,0.0022723672175368474,-0.05223614531350731,0.0022763131851718044,-0.05226346585904181,0.0023192075072492103,-0.05148293081214248,0.002342241105039407,-0.051339422564539716
0.186,1,0.006238047099047773,0.024946634714403695,0.006243244709947593,0.025112303952001196,0.006146009048656044,0.024369255618587153,0.006122597790988408,0.024234747790881903
0.186,2,0.0014895856834153814,0.02728951059910362,0.00148044210488065,0.02715116190704042,0.0015347834440947604,0.027113675193555207,0.0015351611039721982,0.027104674773657716
0.188,0,0.0021683540788843035,-0.05177420502815538,0.0021722512659945368,-0.05179562913655633,0.002217156588756263,-0.051025459246473476,0.002240460274067594,-0.0508904154859069
0.188,1,0.006286886328815946,0.023889945680009482,0.006292409735783902,0.024050005048879854,0.006192684393767736,0.023337672555845252,0.006169025113974962,0.023213661493277568
0.188,2,0.0015447595922997524,0.02788425934814591,0.0015353389982216067,0.02774562408767628,0.0015901590174760168,0.027687786690628102,0.0015905146119574566,0.02767675399262923
0.19,0,0.0020652814213250404,-0.051295729007166176,0.0020691418305329497,-0.05131104968392894,0.0021160529491057642,-0.05055181982524955,0.002139609172990391,-0.05042555053860114
0.19,1,0.006333596558864485,0.022817772517626123,0.006339434141394264,0.02297182328889294,0.006237267136011584,0.02229137112192377,0.006213381720476341,0.0221783032506894
0.19,2,0.0016011220198104772,0.028477956489540063,0.0015914240280728315,0.028339226395035805,0.0016466799148826682,0.028260448703325662,0.00164700910653328,0.028247247287911656
0.192,0,0.0019631819264369576,-0.050801107727196954,0.0019670179577283213,-0.050810134646828584,0.0020159281292676224,-0.05006240991907075,0.002039718747345795,-0.04994521282229835
0.192,1,0.006378147648389049,0.02173094383036886,0.006384287001032756,0.02187859991080303,0.006279729474160716,0.02123116907456612,0.006255640680993546,0.02112948025860155
0.192,2,0.001658670425173995,0.0290701638968281,0.0016486950412389699,0.02893153473602534,0.0017043423965716778,0.02883124084450453,0.0017046405716606735,0.028815732563696694
0.194,0,0.0018620874914514062,-0.05029073500835076,0.001865911908581291,-0.05029329476511735,0.0019168128689134082,-0.04955763017710721,0.001940819166980783,-0.04944979018250584
0.194,1,0.006420511120420658,0.020630294719717106,0.006426939078812527,0.020771183412874747,0.006320045254368152,0.020157890103718098,0.006295776690499658,0.020068004753055518
0.194,2,0.0017174013881279375,0.029660440288633655,0.0017071490126062303,0.02952211135224239,0.0017631418767184558,0.029399740073389018,0.001763404142519574,0.029381785429450216
0.196,0,0.0017620292228293383,-0.049765007751387424,0.0017658551192917963,-0.04976094404569466,0.0018187371004616006,-0.049037884225903806,0.0018429398210915143,-0.048939672944634374
0.196,1,0.006460660174130721,0.019516666091544704,0.006467362842492986,0.019650428821309938,0.006358189980646921,0.0190723631393839,0.006333766077174287,0.0189946933373141
0.196,2,0.0017773106030399422,0.030248341659842713,0.0017667820382152644,0.030110515224384526,0.001823072918891496,0.02996552108651982,0.0018232941017342144,0.02994497960732017
0.198,0,0.001663037430374286,-0.04922432568105067,0.0016668781950462384,-0.04921349944246323,0.001721729943712224,-0.048503578374688446,0.001746109313781192,-0.048415253655161056
0.198,1,0.006498569695701416,0.018390903964360845,0.0065055324758056445,0.0185171969605941,0.0063941408239725035,0.01797542166279121,0.00636958680980105,0.017910366313381287
0.198,2,0.0018383928739243004,0.030833421716689822,0.0018275893291481626,0.030696302481868932,0.00188412923231529,0.030528156711897157,0.001884303876417774,0.03050488734177968
0.2,0,0.0015651416218301236,-0.048669091095484854,0.0015690109044374176,-0.048651380543626985,0.0016258197010575882,-0.04795512132731805,0.0016503554601214256,-0.04787692682988316
0.2,1,0.0065342162678779315,0.01725385878067228,0.006541423889323166,0.01737235372648694,0.006427876630015521,0.016867903021509065,0.006403218503838972,0.016815847018960658
0.2,2,0.001900642110291947,0.03141523231481257,0.0018895652062394634,0.03127902681713987,0.0019463036689269081,0.031087218305808902,0.0019464260360396192,0.031061079810922414
0.202,0,0.0014683704979641496,-0.04809970862168157,0.00147228217450238,-0.04807500926650527,0.0015310338532556395,-0.047392923900974264,0.0015557052827029397,-0.047325088709243
0.202,1,0.006567578178173669,0.016106384721998476,0.006575014729877646,0.016216769362375708,0.006459377925513815,0.01575064774914638,0.0064346424261798076,0.015711961170418044
0.202,2,0.0019640513238621837,0.0319933238996831,0.00195270309562002,0.03185823990412939,0.002009588221230564,0.0316422761518278,0.0020096522911172685,0.031613127538824864
0.20400000000000001,0,0.0013727519481619578,-0.04751658497690477,0.0013767200863629917,-0.047484809560021636,0.0014373990557522405,-0.046817398751699685,0.0014621850086615693,-0.04676013702068531
0.20400000000000001,1,0.0065986354256323595,0.014949339027922039,0.006606284388535564,0.015051317739695414,0.006488626923294301,0.014624498890243082,0.006463841498604402,0.014599536212296699
0.20400000000000001,2,0.0020286126262056845,0.03256724594898274,0.002016995525101489,0.03243349182032606,0.002073974020953477,0.032192899861456535,0.002073973492734045,0.03216060080838851
0.20600000000000002,0,0.0012783130464847621,-0.04692012873604844,0.001282351871453744,-0.04688120711500061,0.0013449411355385531,-0.04622896010684387,0.001369820067165588,-0.04618247074799074
0.20600000000000002,1,0.006627369726253634,0.01378358132012886,0.006635214007138194,0.013876875643104096,0.006515607525956198,0.013490301330948863,0.006490800299952232,0.013479400673915398
0.20600000000000002,2,0.002094317227261606,0.0331365474159196,0.0020824341214081056,0.03300433147189635,0.002139451338505267,0.032738658775894935,0.0021393796328821953,0.032703070074075254
0.20800000000000002,0,0.0011850800481775453,-0.04631075010479037,0.001189203908321064,-0.04626462908237995,0.0012536850885296184,-0.045628023504467353,0.0012786350873505647,-0.04559248990751177
0.20800000000000002,1,0.006653764517097776,0.012609972931850441,0.006661786483417701,0.012694322061084883,0.006540305328228334,0.012348901136067274,0.006515505067019355,0.012352383533561589
0.20800000000000002,2,0.0021611554347246817,0.03370077717293994,0.002149009608261279,0.03357030702129492,0.0022060095832420667,0.033279122368400006,0.0022058598456300947,0.03324010637395008
0.21,0,0.0010930783866207104,-0.04568886069846201,0.001097301719978219,-0.0456355037994214,0.001163655077450154,-0.045015005539732096,0.0011886538966881222,-0.04499059533122143
0.21,1,0.006677804959069873,0.011429376243343638,0.006685986474700399,0.011504537482629374,0.006562707618014384,0.011201144893024791,0.0065379436942009,0.011219313590772865
0.21,2,0.0022291166543094184,0.03425948445511839,0.0022167118053214277,0.034130966316791855,0.0022736373045354813,0.033813860646707224,0.002273402409110992,0.033771281740448474
0.212,0,0.0010023326707254982,-0.04505487332656495,0.0010066699717997455,-0.04499426052397799,0.0010748744302135813,-0.04439032361828633,0.001099899519775182,-0.04437718845647003
0.212,1,0.006699477938360879,0.010242654024028656,0.006707800400210002,0.010308403200638833,0.006582803376140995,0.010047879063306096,0.006558105731895262,0.010081018847181107
0.212,2,0.0022981893909136243,0.0348122193025363,0.0022855296279902966,0.03468585732333898,0.0023423221936454412,0.034342444554980145,0.0023419947483295698,0.03429616960928882
0.214,0,0.0009128666827734595,-0.04440920178286442,0.0009173324699392603,-0.04434132917685221,0.0009873656387803156,-0.043754395716633025,0.0010123941775305211,-0.04375267112233037
0.214,1,0.006718772066523044,0.009050668781906373,0.006727216441984912,0.009106800622660968,0.006600583274824752,0.008889949341877852,0.00657598238368801,0.008938325896373963
0.214,2,0.002368361250703499,0.03535853300095805,0.0023554510880758727,0.03523452855419107,0.0024120510863949516,0.03486444637475508,0.0024116234387814837,0.03481434522595631
0.216,0,0.0008247033766646295,-0.0437522606408697,0.0008293121602544509,-0.04367714009225516,0.0009011503584814114,-0.04310764014945206,0.0009261592867857231,-0.04311744537239912
0.216,1,0.006735677679267352,0.007854282120744977,0.006744224544424799,0.007900610589560807,0.006616039674874959,0.007728200025103702,0.006591566502334428,0.007792059323208624
0.216,2,0.00243961894406802,0.035897978520124725,0.002426463295320794,0.035776529502694186,0.0024828099666436474,0.03537944012434827,0.002482274210879865,0.03532538604919043
0.218,0,0.000737864876514682,-0.043084465054403095,0.0007426311277230559,-0.04300212377635408,0.0008162494077937544,-0.042450475343828585,0.0008412154602579047,-0.042471913263909165
0.218,1,0.006750186834152068,0.0066543541053968374,0.006758816412482969,0.006690712702704159,0.006629166621650226,0.006563473387633584,0.006604852584560415,0.006643041112992799
0.218,2,0.0025119482893332518,0.036430110949006264,0.002498552459794019,0.03631141107364975,0.002554583970556038,0.0358870019561949,0.002553931955181697,0.035828872150916305
0.22,0,0.0006523724757199825,-0.042406230563540676,0.0006573105963336922,-0.04231671067387309,0.0007326827685531095,-0.041783319620322425,0.0007575825068919119,-0.041816476682996345
0.22,1,0.006762293306784543,0.005451742636215527,0.0067709855085220485,0.005477984660211651,0.0066399598397876855,0.005396609068730032,0.006615836764702268,0.005492090070927347
0.22,2,0.002585334217495475,0.03695448792732515,0.002571703895144302,0.036838726013661255,0.002627357391659223,0.03638671055159229,0.002626580728405835,0.03632438661206893
0.222,0,0.0005682466363710899,-0.04171797290544683,0.0005733709294354699,-0.041621330942689896,0.0006504695865915153,-0.04110659098079711,0.0006752794325600048,-0.041151537165953614
0.222,1,0.006771992585886249,0.004247302832761171,0.0067807270478517185,0.004263301602820222,0.006648416726724633,0.004228443468473778,0.006624516807206637,0.004340021252184492
0.222,2,0.002659760777742661,0.03747067007268565,0.002645902022712853,0.037358029339869474,0.002701113686683871,0.03687814751232323,0.0027002037602333736,0.03681151591376905
0.224,0,0.00048550698904099984,-0.04102010783004536,0.0004908316305304828,-0.04091641423635043,0.0005696281727856934,-0.04042070690291096,0.0005943244411074124,-0.04047749572629614
0.224,1,0.006779281867130891,0.003041886427319197,0.0067880379929682,0.003047535469867474,0.006654536345033173,0.0030598091542699928,0.006630892098012589,0.0031876454029747007
0.224,2,0.0027352111438281096,0.03797822140272616,0.0027211303765013566,0.03786887876648275,0.0027758354821811517,0.03736089774864089,0.002774783460880016,0.03728985032332136
0.226,0,0.00040417233293617164,-0.040313050920377624,0.0004097113444934319,-0.04020238949440281,0.0004901760045033773,-0.03972608414115806,0.000514734935732509,-0.03979475268745171
0.226,1,0.006784160045784348,0.0018363411687333684,0.006792917046516248,0.0018315543658921634,0.006658319413589283,0.0018915342780554897,0.0066349636348384585,0.0020357684129344274
0.226,2,0.002811667621279482,0.03847670975164426,0.0027973716089903576,0.03837083512851043,0.0028515045819073573,0.037834549863102515,0.0028503014294290504,0.03775898427451722
0.228,0,0.00032426063640967695,-0.039597217417548305,0.0003300278592028588,-0.03947968474043251,0.0004121297274347129,-0.039023138534332286,0.0004365275206907408,-0.03910370752088399
0.228,1,0.006786627708139807,0.00063151023713621,0.006795364642995356,0.0006162219383217476,0.006659768297598455,0.0007244420045858648,0.0066367340163967494,0.0008851907791457536
0.228,2,0.0028891116554505174,0.0389657071804121,0.002874607497801823,0.038863462802110546,0.0029281019749668505,0.03829869652974636,0.002926738462912526,0.03821851674173821
0.23,0,0.00024578903782516526,-0.03887302205008867,0.00025179810756871936,-0.03874872688766194,0.0003355051577961636,-0.03831228481927466,0.0003597180033118434,-0.038404758689448724
0.23,1,0.006786687121776266,-0.000571768330007437,0.0067953829392327905,-0.0005976032333048883,0.006658886997500776,-0.0004406500488399417,0.0066362074305609045,-0.0002632929179221511
0.23,2,0.00296752384039857,0.03944479038009611,0.002952818953198527,0.03934633012096661,0.00300560784470308,0.03875293486811452,0.003004074566127268,0.03866805160737084
0.232,0,0.00016877384673395402,-0.03814087886738678,0.00017503816994132178,-0.038009941551960205,0.0002603172848946603,-0.037593936450751694,0.00028432139632028885,-0.037698303495777276
0.232,1,0.006784342224757167,-0.0017726622005706958,0.00679297580364698,-0.0018090682361545627,0.006655681136779012,-0.001602930360881791,0.006633389641508343,-0.0014088945262811252
0.232,2,0.00304688392850888,0.03991354106795747,0.0030319860264117356,0.03981900978811454,0.0030840015783263467,0.039196866811633396,0.0030822889621713854,0.03910719802205836
0.234,0,9.323054540418492e-05,-0.03740120107732002,9.976327688697605e-05,-0.03726375287209131,0.00018658027404005865,-0.03686850542730083,0.00021035192044933376,-0.036984737935477525
0.234,1,0.006779598613642738,-0.002970345298069869,0.006788148804325549,-0.0030173264105551917,0.006650157948693867,-0.0027615940425730905,0.006628287975864634,-0.0025508328218542746
0.234,2,0.0031271708409530787,0.04037154637538988,0.0031120879187875126,0.04028107928264628,0.003163261777266094,0.03963009946987384,0.003161360103686049,0.03953557075733177
0.23600000000000002,0,1.9173790664289833e-05,-0.0366544008877479,2.5987812316063265e-05,-0.03651058333701396,0.00011430746979432181,-0.03613640212286843,0.00013782300733945874,-0.03626445655493754
0.23600000000000002,1,0.006772463530434677,-0.004163998339637002,0.006780909195943126,-0.0042215379237115205,0.006642326261971156,-0.0039158433613557956,0.00662091130787415,-0.00368833399524228
